id,repeat,ari,assigned_ari,coverage,same_k,noise_agreement,error
41,6,0.983024550961257,0.983024550961257,1.0,True,1.0,
41,7,0.9140384792263422,0.9140384792263422,1.0,True,1.0,
41,8,0.9644618866070868,0.9644618866070868,1.0,True,1.0,
41,9,1.0,1.0,1.0,True,1.0,
41,10,0.8989318689276447,0.8989318689276447,1.0,True,1.0,
41,11,0.8359537961197713,0.8359537961197713,1.0,True,1.0,
41,12,1.0,1.0,1.0,True,1.0,
41,13,0.9008270648553572,0.9008270648553572,1.0,True,1.0,
41,14,0.9812350061550272,0.9812350061550272,1.0,True,1.0,
41,15,1.0,1.0,1.0,True,1.0,
41,16,0.7987202866345354,0.7987202866345354,1.0,True,1.0,
41,17,0.8271546107739846,0.8271546107739846,1.0,True,1.0,
41,18,0.9660500172062069,0.9660500172062069,1.0,True,1.0,
41,19,0.9171122893890917,0.9171122893890917,1.0,True,1.0,
195,0,0.7580531686616374,0.7580531686616374,1.0,True,1.0,
195,1,0.8903156753582322,0.8903156753582322,1.0,True,1.0,
195,2,0.9657202526368287,0.9657202526368287,1.0,True,1.0,
195,3,0.7505270219176163,0.7505270219176163,1.0,True,1.0,
195,4,0.9341504390172226,0.9341504390172226,1.0,True,1.0,
195,5,0.8766742987417867,0.8766742987417867,1.0,True,1.0,
195,6,0.9096475009981975,0.9096475009981975,1.0,True,1.0,
195,7,1.0,1.0,1.0,True,1.0,
195,8,0.8451224624169584,0.8451224624169584,1.0,True,1.0,
195,9,0.8616590783673669,0.8616590783673669,1.0,True,1.0,
195,10,0.7189104036757467,0.7189104036757467,1.0,True,1.0,
195,11,0.5025999926300656,0.5025999926300656,1.0,True,1.0,
195,12,0.6112822164959367,0.6112822164959367,1.0,True,1.0,
195,13,0.5637265754948879,0.5637265754948879,1.0,True,1.0,
195,14,1.0,1.0,1.0,True,1.0,
195,15,0.7311992626390195,0.7311992626390195,1.0,True,1.0,
195,16,0.6899458008896389,0.6899458008896389,1.0,True,1.0,
195,17,0.4858027661846434,0.4858027661846434,1.0,True,1.0,
195,18,0.8068247171233607,0.8068247171233607,1.0,True,1.0,
195,19,0.7524256236414761,0.7524256236414761,1.0,True,1.0,
40,0,0.9825540387558915,0.9825540387558915,1.0,True,1.0,
40,1,1.0,1.0,1.0,True,1.0,
40,2,0.9829492343538969,0.9829492343538969,1.0,True,1.0,
40,3,1.0,1.0,1.0,True,1.0,
40,4,1.0,1.0,1.0,True,1.0,
40,5,0.983082430954922,0.983082430954922,1.0,True,1.0,
40,6,0.9662071935729908,0.9662071935729908,1.0,True,1.0,
40,7,0.9829419369616584,0.9829419369616584,1.0,True,1.0,
40,8,0.9830493416961319,0.9830493416961319,1.0,True,1.0,
40,9,1.0,1.0,1.0,True,1.0,
40,10,0.9672097528734289,0.9672097528734289,1.0,True,1.0,
40,11,1.0,1.0,1.0,True,1.0,
40,12,0.9826456559470153,0.9826456559470153,1.0,True,1.0,
40,13,1.0,1.0,1.0,True,1.0,
40,14,0.9825141619937338,0.9825141619937338,1.0,True,1.0,
40,15,0.9826140186190505,0.9826140186190505,1.0,True,1.0,
40,16,1.0,1.0,1.0,True,1.0,
40,17,1.0,1.0,1.0,True,1.0,
40,18,1.0,1.0,1.0,True,1.0,
40,19,0.9832308597038,0.9832308597038,1.0,True,1.0,
193,0,0.9825540387558915,0.9825540387558915,1.0,True,1.0,
193,1,1.0,1.0,1.0,True,1.0,
193,2,0.9829492343538969,0.9829492343538969,1.0,True,1.0,
193,3,1.0,1.0,1.0,True,1.0,
193,4,1.0,1.0,1.0,True,1.0,
193,5,0.983082430954922,0.983082430954922,1.0,True,1.0,
193,6,0.9662071935729908,0.9662071935729908,1.0,True,1.0,
193,7,0.9829419369616584,0.9829419369616584,1.0,True,1.0,
193,8,0.9830493416961319,0.9830493416961319,1.0,True,1.0,
193,9,1.0,1.0,1.0,True,1.0,
193,10,0.9672097528734289,0.9672097528734289,1.0,True,1.0,
193,11,1.0,1.0,1.0,True,1.0,
193,12,0.9826456559470153,0.9826456559470153,1.0,True,1.0,
193,13,1.0,1.0,1.0,True,1.0,
193,14,0.9825141619937338,0.9825141619937338,1.0,True,1.0,
193,15,0.9826140186190505,0.9826140186190505,1.0,True,1.0,
193,16,1.0,1.0,1.0,True,1.0,
193,17,1.0,1.0,1.0,True,1.0,
193,18,1.0,1.0,1.0,True,1.0,
193,19,0.9832308597038,0.9832308597038,1.0,True,1.0,
350,0,1.0,1.0,1.0,True,1.0,
350,1,0.8537214047900333,0.8537214047900333,1.0,True,1.0,
350,2,0.8804549442374816,0.8804549442374816,1.0,True,1.0,
